Suburb,Type,Price,Postcode,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,zipcode,airbnb_record_count,airbnb_price_mean
Richmond,h,1710000.0,3121.0,202.0,,,Yarra,-37.8241,144.9934,3121.0,578.0,131.99307958477507
Richmond,h,1420000.0,3121.0,198.0,119.0,1890.0,Yarra,-37.8225,145.0007,3121.0,578.0,131.99307958477507
Richmond,u,390000.0,3121.0,0.0,40.0,2011.0,Yarra,-37.8195,145.0103,3121.0,578.0,131.99307958477507
Richmond,h,,3121.0,389.0,,,Yarra,-37.8214,144.9951,3121.0,578.0,131.99307958477507
Richmond,h,1346000.0,3121.0,207.0,,,Yarra,-37.8215,145.0132,3121.0,578.0,131.99307958477507
Richmond,u,380000.0,3121.0,0.0,44.0,2012.0,Yarra,-37.8127,145.0094,3121.0,578.0,131.99307958477507
Richmond,u,680000.0,3121.0,0.0,52.0,2012.0,Yarra,-37.823,144.9982,3121.0,578.0,131.99307958477507
Richmond,t,1081000.0,3121.0,126.0,115.0,1995.0,Yarra,-37.814,145.006,3121.0,578.0,131.99307958477507
Richmond,h,860000.0,3121.0,74.0,95.0,2000.0,Yarra,-37.8207,145.0053,3121.0,578.0,131.99307958477507
Richmond,h,1820000.0,3121.0,410.0,,1900.0,Yarra,-37.8292,145.0029,3121.0,578.0,131.99307958477507
Richmond,h,905000.0,3121.0,139.0,54.0,1920.0,Yarra,-37.8118,144.9937,3121.0,578.0,131.99307958477507
Richmond,u,691000.0,3121.0,0.0,85.0,2008.0,Yarra,-37.8231,144.9906,3121.0,578.0,131.99307958477507
Richmond,h,1088000.0,3121.0,168.0,120.0,1915.0,Yarra,-37.8126,145.0064,3121.0,578.0,131.99307958477507
Richmond,t,911000.0,3121.0,0.0,110.0,2000.0,Yarra,-37.8238,145.0072,3121.0,578.0,131.99307958477507
Richmond,h,,3121.0,544.0,241.0,1920.0,Yarra,-37.8152,144.9922,3121.0,578.0,131.99307958477507
Richmond,u,638000.0,3121.0,0.0,77.0,2008.0,Yarra,-37.822,145.0104,3121.0,578.0,131.99307958477507
Richmond,h,951000.0,3121.0,108.0,,1905.0,Yarra,-37.8259,145.0089,3121.0,578.0,131.99307958477507
Richmond,h,912000.0,3121.0,204.0,,,Yarra,-37.821,145.0082,3121.0,578.0,131.99307958477507
Richmond,u,415000.0,3121.0,0.0,,,Yarra,-37.8234,144.9985,3121.0,578.0,131.99307958477507
Richmond,h,1285000.0,3121.0,133.0,,,Yarra,-37.8246,145.0012,3121.0,578.0,131.99307958477507
Richmond,h,1220000.0,3121.0,219.0,,,Yarra,-37.8203,145.01,3121.0,578.0,131.99307958477507
Richmond,h,900000.0,3121.0,58.0,60.0,2009.0,Yarra,-37.8139,145.0012,3121.0,578.0,131.99307958477507
Richmond,h,1695000.0,3121.0,210.0,118.0,1900.0,Yarra,-37.8247,145.0001,3121.0,578.0,131.99307958477507
Richmond,h,1365000.0,3121.0,301.0,110.0,1935.0,Yarra,-37.8134,145.0055,3121.0,578.0,131.99307958477507
Richmond,h,1088000.0,3121.0,158.0,,,Yarra,-37.8239,145.0045,3121.0,578.0,131.99307958477507
Richmond,h,1765000.0,3121.0,332.0,,,Yarra,-37.8232,145.0014,3121.0,578.0,131.99307958477507
Richmond,h,1045000.0,3121.0,200.0,90.0,1900.0,Yarra,-37.8294,145.0029,3121.0,578.0,131.99307958477507
Richmond,h,1591000.0,3121.0,263.0,145.0,1900.0,Yarra,-37.8261,145.0127,3121.0,578.0,131.99307958477507
Richmond,u,402000.0,3121.0,0.0,,,Yarra,-37.813,144.993,3121.0,578.0,131.99307958477507
Richmond,h,1275000.0,3121.0,132.0,95.0,1900.0,Yarra,-37.822,145.0041,3121.0,578.0,131.99307958477507
Richmond,h,1035000.0,3121.0,100.0,,,Yarra,-37.8139,145.0042,3121.0,578.0,131.99307958477507
Richmond,h,2000000.0,3121.0,194.0,,,Yarra,-37.8246,144.9967,3121.0,578.0,131.99307958477507
Richmond,u,931000.0,3121.0,0.0,,,Yarra,-37.8128,145.0139,3121.0,578.0,131.99307958477507
Richmond,h,,3121.0,309.0,,,Yarra,-37.82,145.0054,3121.0,578.0,131.99307958477507
Richmond,t,842000.0,3121.0,0.0,2.0,,Yarra,-37.8145,145.0014,3121.0,578.0,131.99307958477507
Richmond,h,1510000.0,3121.0,0.0,171.0,1900.0,Yarra,-37.8206,145.0099,3121.0,578.0,131.99307958477507
Richmond,h,1550000.0,3121.0,131.0,76.0,1900.0,Yarra,-37.8132,144.9929,3121.0,578.0,131.99307958477507
Richmond,h,1456000.0,3121.0,157.0,141.0,1900.0,Yarra,-37.8225,145.0029,3121.0,578.0,131.99307958477507
Richmond,h,1145000.0,3121.0,170.0,,1910.0,Yarra,-37.8226,145.0064,3121.0,578.0,131.99307958477507
Richmond,t,810000.0,3121.0,94.0,,,Yarra,-37.8201,144.9927,3121.0,578.0,131.99307958477507
Richmond,h,1100000.0,3121.0,66.0,118.0,2013.0,Yarra,-37.8181,145.007,3121.0,578.0,131.99307958477507
Richmond,h,1220000.0,3121.0,198.0,,,Yarra,-37.8244,145.0046,3121.0,578.0,131.99307958477507
Richmond,t,895000.0,3121.0,0.0,,,Yarra,-37.8209,145.0014,3121.0,578.0,131.99307958477507
Richmond,h,1430000.0,3121.0,292.0,,,Yarra,-37.8218,145.0089,3121.0,578.0,131.99307958477507
Richmond,h,1045000.0,3121.0,138.0,81.0,1890.0,Yarra,-37.8218,145.0132,3121.0,578.0,131.99307958477507
Richmond,h,2000000.0,3121.0,217.0,180.0,1910.0,Yarra,-37.8158,144.9931,3121.0,578.0,131.99307958477507
Richmond,u,646000.0,3121.0,0.0,70.0,1993.0,Yarra,-37.8333,144.998,3121.0,578.0,131.99307958477507
Richmond,u,660000.0,3121.0,0.0,76.0,2013.0,Yarra,-37.8166,145.0036,3121.0,578.0,131.99307958477507
Richmond,h,1145000.0,3121.0,197.0,80.0,1960.0,Yarra,-37.8215,145.0054,3121.0,578.0,131.99307958477507
Richmond,u,380000.0,3121.0,0.0,,,Yarra,-37.8331,144.9975,3121.0,578.0,131.99307958477507
Richmond,h,1285000.0,3121.0,123.0,,,Yarra,-37.8267,145.0122,3121.0,578.0,131.99307958477507
Richmond,h,905000.0,3121.0,254.0,124.0,1890.0,Yarra,-37.8201,144.9898,3121.0,578.0,131.99307958477507
Richmond,u,750000.0,3121.0,0.0,104.0,2000.0,Yarra,-37.8128,145.0133,3121.0,578.0,131.99307958477507
Richmond,u,604000.0,3121.0,0.0,75.0,2009.0,Yarra,-37.8189,145.0131,3121.0,578.0,131.99307958477507
Richmond,h,1645000.0,3121.0,249.0,214.0,1970.0,Yarra,-37.8147,145.0084,3121.0,578.0,131.99307958477507
Richmond,u,945000.0,3121.0,0.0,,1999.0,Yarra,-37.833,144.997,3121.0,578.0,131.99307958477507
Richmond,u,306000.0,3121.0,0.0,40.0,1965.0,Yarra,-37.8242,145.0026,3121.0,578.0,131.99307958477507
Richmond,h,1270000.0,3121.0,181.0,102.0,1900.0,Yarra,-37.8203,145.0092,3121.0,578.0,131.99307958477507
Richmond,t,975000.0,3121.0,383.0,,1993.0,Yarra,-37.8248,144.9976,3121.0,578.0,131.99307958477507
Richmond,h,1105000.0,3121.0,55.0,,,Yarra,-37.8159,145.0033,3121.0,578.0,131.99307958477507
Richmond,h,965000.0,3121.0,158.0,,1900.0,Yarra,-37.8201,145.007,3121.0,578.0,131.99307958477507
Richmond,u,620000.0,3121.0,650.0,,2011.0,Yarra,-37.8195,145.0103,3121.0,578.0,131.99307958477507
Richmond,h,1100000.0,3121.0,126.0,,,Yarra,-37.8208,145.0013,3121.0,578.0,131.99307958477507
Richmond,u,450000.0,3121.0,0.0,,,Yarra,-37.8231,144.9906,3121.0,578.0,131.99307958477507
Richmond,h,1850000.0,3121.0,203.0,112.0,1900.0,Yarra,-37.8214,145.0132,3121.0,578.0,131.99307958477507
Richmond,h,1650000.0,3121.0,312.0,141.0,1920.0,Yarra,-37.8217,145.007,3121.0,578.0,131.99307958477507
Richmond,h,1320000.0,3121.0,171.0,118.0,1890.0,Yarra,-37.8166,144.9987,3121.0,578.0,131.99307958477507
Richmond,h,1651000.0,3121.0,192.0,111.0,1900.0,Yarra,-37.8212,144.9985,3121.0,578.0,131.99307958477507
Richmond,h,1032000.0,3121.0,128.0,,,Yarra,-37.8198,145.0026,3121.0,578.0,131.99307958477507
Richmond,h,915000.0,3121.0,140.0,,,Yarra,-37.8148,144.9912,3121.0,578.0,131.99307958477507
Richmond,h,1075000.0,3121.0,148.0,,,Yarra,-37.8194,145.0024,3121.0,578.0,131.99307958477507
Richmond,h,1800000.0,3121.0,288.0,193.0,1900.0,Yarra,-37.8268,145.0129,3121.0,578.0,131.99307958477507
Richmond,u,791500.0,3121.0,0.0,104.0,2005.0,Yarra,-37.8189,145.0131,3121.0,578.0,131.99307958477507
Richmond,h,1600000.0,3121.0,80.0,144.0,,Yarra,-37.8233,144.9947,3121.0,578.0,131.99307958477507
Richmond,t,1200000.0,3121.0,170.0,89.0,1940.0,Yarra,-37.8229,144.9931,3121.0,578.0,131.99307958477507
Richmond,h,1555000.0,3121.0,189.0,164.0,1900.0,Yarra,-37.82,144.9987,3121.0,578.0,131.99307958477507
Richmond,h,1361000.0,3121.0,99.0,102.0,,Yarra,-37.8249,144.9976,3121.0,578.0,131.99307958477507
Richmond,h,1540000.0,3121.0,0.0,,,Yarra,-37.8214,145.0119,3121.0,578.0,131.99307958477507
Richmond,t,1582000.0,3121.0,119.0,184.0,2005.0,Yarra,-37.8278,144.9984,3121.0,578.0,131.99307958477507
Richmond,u,712000.0,3121.0,0.0,,2012.0,Yarra,-37.823,144.9982,3121.0,578.0,131.99307958477507
Richmond,h,2055000.0,3121.0,331.0,121.0,1960.0,Yarra,-37.8263,145.0085,3121.0,578.0,131.99307958477507
Richmond,t,1012000.0,3121.0,80.0,,,Yarra,-37.8155,145.0061,3121.0,578.0,131.99307958477507
Richmond,h,1570000.0,3121.0,248.0,,,Yarra,-37.8198,144.9899,3121.0,578.0,131.99307958477507
Richmond,h,1345000.0,3121.0,209.0,128.0,1900.0,Yarra,-37.8206,144.9913,3121.0,578.0,131.99307958477507
Richmond,u,410000.0,3121.0,0.0,60.0,2008.0,Yarra,-37.822,145.0104,3121.0,578.0,131.99307958477507
Richmond,u,696000.0,3121.0,0.0,68.0,2008.0,Yarra,-37.822,145.0104,3121.0,578.0,131.99307958477507
Richmond,h,1350000.0,3121.0,133.0,174.0,2000.0,Yarra,-37.8183,145.0079,3121.0,578.0,131.99307958477507
Richmond,h,1405000.0,3121.0,212.0,,,Yarra,-37.8302,144.9993,3121.0,578.0,131.99307958477507
Richmond,u,362000.0,3121.0,0.0,,,Yarra,-37.8127,145.0094,3121.0,578.0,131.99307958477507
Richmond,u,760000.0,3121.0,0.0,,,Yarra,-37.833,144.997,3121.0,578.0,131.99307958477507
Richmond,u,807000.0,3121.0,0.0,106.0,2000.0,Yarra,-37.8128,145.0139,3121.0,578.0,131.99307958477507
Richmond,h,1495000.0,3121.0,159.0,,,Yarra,-37.8195,144.9974,3121.0,578.0,131.99307958477507
Richmond,h,1410000.0,3121.0,224.0,,,Yarra,-37.8199,145.0017,3121.0,578.0,131.99307958477507
Richmond,u,385000.0,3121.0,0.0,50.0,2005.0,Yarra,-37.8331,144.9975,3121.0,578.0,131.99307958477507
Richmond,h,1150000.0,3121.0,156.0,80.0,1900.0,Yarra,-37.8209,145.0052,3121.0,578.0,131.99307958477507
Richmond,h,1400000.0,3121.0,0.0,,,Yarra,-37.8211,145.0114,3121.0,578.0,131.99307958477507
Richmond,h,1775000.0,3121.0,434.0,144.0,1900.0,Yarra,-37.8185,145.0061,3121.0,578.0,131.99307958477507
Richmond,u,360000.0,3121.0,1332.0,,,Yarra,-37.8181,144.9901,3121.0,578.0,131.99307958477507
Richmond,h,1270000.0,3121.0,152.0,92.0,1910.0,Yarra,-37.8219,145.0096,3121.0,578.0,131.99307958477507
Richmond,h,827500.0,3121.0,127.0,72.0,1900.0,Yarra,-37.8251,145.0063,3121.0,578.0,131.99307958477507
Richmond,h,1500000.0,3121.0,162.0,89.0,,Yarra,-37.8252,145.0013,3121.0,578.0,131.99307958477507
Richmond,u,560000.0,3121.0,0.0,70.0,2004.0,Yarra,-37.8189,145.0131,3121.0,578.0,131.99307958477507
Richmond,h,1165000.0,3121.0,167.0,170.0,,Yarra,-37.8167,145.0098,3121.0,578.0,131.99307958477507
Richmond,u,790000.0,3121.0,0.0,91.0,2013.0,Yarra,-37.8198,145.005,3121.0,578.0,131.99307958477507
Richmond,h,870000.0,3121.0,100.0,,,Yarra,-37.8136,144.9927,3121.0,578.0,131.99307958477507
Richmond,h,1185000.0,3121.0,135.0,,,Yarra,-37.8202,145.0013,3121.0,578.0,131.99307958477507
Richmond,h,1212500.0,3121.0,108.0,108.0,2010.0,Yarra,-37.8129,145.0013,3121.0,578.0,131.99307958477507
Richmond,h,1125000.0,3121.0,103.0,74.0,1900.0,Yarra,-37.8199,144.9911,3121.0,578.0,131.99307958477507
Richmond,h,1520000.0,3121.0,248.0,100.0,1900.0,Yarra,-37.8185,144.9935,3121.0,578.0,131.99307958477507
Rosanna,h,1101500.0,3084.0,629.0,207.0,1960.0,Banyule,-37.7395,145.0773,3084.0,68.0,100.42647058823529
Rosanna,h,971000.0,3084.0,608.0,,,Banyule,-37.7407,145.0612,3084.0,68.0,100.42647058823529
Rosanna,h,1020000.0,3084.0,843.0,181.0,1940.0,Banyule,-37.7348,145.0656,3084.0,68.0,100.42647058823529
Rosanna,u,560000.0,3084.0,213.0,112.0,2000.0,Banyule,-37.7386,145.0733,3084.0,68.0,100.42647058823529
Rosanna,h,1050000.0,3084.0,1016.0,205.0,1950.0,Banyule,-37.7299,145.0656,3084.0,68.0,100.42647058823529
Rosanna,h,1155000.0,3084.0,608.0,,,Banyule,-37.7439,145.0688,3084.0,68.0,100.42647058823529
Rosanna,t,531000.0,3084.0,83.0,89.0,1990.0,Banyule,-37.747,145.07,3084.0,68.0,100.42647058823529
Rosanna,h,620000.0,3084.0,454.0,134.0,1940.0,Banyule,-37.7449,145.072,3084.0,68.0,100.42647058823529
Rosanna,h,780000.0,3084.0,627.0,154.0,1970.0,Banyule,-37.7367,145.0797,3084.0,68.0,100.42647058823529
Rosanna,h,1051000.0,3084.0,651.0,,,Banyule,-37.7338,145.0703,3084.0,68.0,100.42647058823529
Rosanna,h,,3084.0,,,1910.0,Banyule,-37.7465,145.0612,3084.0,68.0,100.42647058823529
Rosanna,h,720000.0,3084.0,604.0,,,Banyule,-37.7377,145.0737,3084.0,68.0,100.42647058823529
Rosanna,u,633000.0,3084.0,210.0,,,Banyule,-37.7417,145.0613,3084.0,68.0,100.42647058823529
Rosanna,h,725000.0,3084.0,336.0,,1945.0,Banyule,-37.7381,145.07299999999995,3084.0,68.0,100.42647058823529
Rosanna,h,821000.0,3084.0,403.0,148.0,1950.0,Banyule,-37.7437,145.0633,3084.0,68.0,100.42647058823529
Rosanna,h,915000.0,3084.0,0.0,185.0,2008.0,Banyule,-37.7449,145.0596,3084.0,68.0,100.42647058823529
Rosanna,u,600000.0,3084.0,169.0,,2010.0,Banyule,-37.7415,145.0726,3084.0,68.0,100.42647058823529
Rosanna,h,890000.0,3084.0,583.0,182.0,1970.0,Banyule,-37.733,145.0694,3084.0,68.0,100.42647058823529
Rosanna,h,1245000.0,3084.0,911.0,,,Banyule,-37.7312,145.0635,3084.0,68.0,100.42647058823529
Rosanna,h,430000.0,3084.0,164.0,83.0,1980.0,Banyule,-37.7362,145.079,3084.0,68.0,100.42647058823529
Rosanna,h,860000.0,3084.0,583.0,,,Banyule,-37.7346,145.0715,3084.0,68.0,100.42647058823529
Rosanna,h,1012000.0,3084.0,323.0,142.0,2015.0,Banyule,-37.7359,145.0614,3084.0,68.0,100.42647058823529
Rosanna,h,1020000.0,3084.0,927.0,141.0,1960.0,Banyule,-37.7342,145.0658,3084.0,68.0,100.42647058823529
Rosanna,u,635000.0,3084.0,203.0,,,Banyule,-37.7432,145.0631,3084.0,68.0,100.42647058823529
Rosanna,t,515000.0,3084.0,73.0,,,Banyule,-37.7472,145.0702,3084.0,68.0,100.42647058823529
Rosanna,h,1610000.0,3084.0,,,,Banyule,-37.7324,145.0606,3084.0,68.0,100.42647058823529
Rosanna,h,1200000.0,3084.0,757.0,,,Banyule,-37.7428,145.07,3084.0,68.0,100.42647058823529
Rosanna,h,1270000.0,3084.0,604.0,230.0,1950.0,Banyule,-37.7435,145.0686,3084.0,68.0,100.42647058823529
Rosanna,h,515000.0,3084.0,606.0,99.0,1955.0,Banyule,-37.7347,145.0783,3084.0,68.0,100.42647058823529
Rosanna,u,780000.0,3084.0,239.0,,,Banyule,-37.7417,145.061,3084.0,68.0,100.42647058823529
Rosanna,h,1000000.0,3084.0,826.0,,,Banyule,-37.7352,145.0714,3084.0,68.0,100.42647058823529
Rosanna,h,867000.0,3084.0,355.0,51.0,1960.0,Banyule,-37.7352,145.0713,3084.0,68.0,100.42647058823529
Rosanna,h,945000.0,3084.0,625.0,135.0,1960.0,Banyule,-37.7412,145.0642,3084.0,68.0,100.42647058823529
Rosanna,u,618000.0,3084.0,151.0,96.0,1980.0,Banyule,-37.7458,145.0609,3084.0,68.0,100.42647058823529
Rosanna,h,1720000.0,3084.0,1215.0,,,Banyule,-37.7387,145.0729,3084.0,68.0,100.42647058823529
Rosanna,u,601000.0,3084.0,217.0,142.0,2006.0,Banyule,-37.7388,145.0742,3084.0,68.0,100.42647058823529
Rosanna,h,852000.0,3084.0,776.0,,1946.0,Banyule,-37.7393,145.0685,3084.0,68.0,100.42647058823529
Rosanna,u,452000.0,3084.0,0.0,,1965.0,Banyule,-37.7458,145.0659,3084.0,68.0,100.42647058823529
Rosanna,h,1021000.0,3084.0,782.0,,1950.0,Banyule,-37.7433,145.0716,3084.0,68.0,100.42647058823529
Rosanna,t,710000.0,3084.0,174.0,,,Banyule,-37.7404,145.0648,3084.0,68.0,100.42647058823529
Rosanna,t,990000.0,3084.0,276.0,,,Banyule,-37.7336,145.0615,3084.0,68.0,100.42647058823529
Rosanna,h,908000.0,3084.0,692.0,125.0,1950.0,Banyule,-37.7345,145.0753,3084.0,68.0,100.42647058823529
Seddon,h,1145000.0,3011.0,350.0,116.0,1890.0,Maribyrnong,-37.8094,144.8869,3011.0,195.0,88.50256410256411
Seddon,h,970000.0,3011.0,137.0,98.0,1890.0,Maribyrnong,-37.8078,144.8972,3011.0,195.0,88.50256410256411
Seddon,h,1325000.0,3011.0,227.0,211.0,2015.0,Maribyrnong,-37.8033,144.8897,3011.0,195.0,88.50256410256411
Seddon,u,450000.0,3011.0,0.0,65.0,1970.0,Maribyrnong,-37.8087,144.8978,3011.0,195.0,88.50256410256411
Seddon,h,1330000.0,3011.0,168.0,187.0,2012.0,Maribyrnong,-37.8066,144.887,3011.0,195.0,88.50256410256411
Seddon,h,1075000.0,3011.0,306.0,140.0,1900.0,Maribyrnong,-37.8038,144.8896,3011.0,195.0,88.50256410256411
Seddon,h,937500.0,3011.0,409.0,,,Maribyrnong,-37.8097,144.8987,3011.0,195.0,88.50256410256411
Seddon,h,1350000.0,3011.0,227.0,211.0,2015.0,Maribyrnong,-37.8033,144.8897,3011.0,195.0,88.50256410256411
Seddon,h,1201000.0,3011.0,299.0,158.0,1910.0,Maribyrnong,-37.8087,144.8952,3011.0,195.0,88.50256410256411
Seddon,h,990000.0,3011.0,371.0,134.0,1910.0,Maribyrnong,-37.8066,144.8853,3011.0,195.0,88.50256410256411
Seddon,t,720000.0,3011.0,126.0,127.0,2011.0,Maribyrnong,-37.8045,144.8898,3011.0,195.0,88.50256410256411
Seddon,h,780000.0,3011.0,176.0,,,Maribyrnong,-37.8052,144.8883,3011.0,195.0,88.50256410256411
Seddon,h,880000.0,3011.0,216.0,125.0,1890.0,Maribyrnong,-37.8052,144.8941,3011.0,195.0,88.50256410256411
Seddon,h,920000.0,3011.0,0.0,132.0,2000.0,Maribyrnong,-37.8057,144.8857,3011.0,195.0,88.50256410256411
Seddon,h,1395000.0,3011.0,467.0,155.0,1946.0,Maribyrnong,-37.8093,144.8941,3011.0,195.0,88.50256410256411
Seddon,h,965000.0,3011.0,217.0,104.0,1910.0,Maribyrnong,-37.8037,144.8874,3011.0,195.0,88.50256410256411
Seddon,h,920000.0,3011.0,309.0,149.0,1910.0,Maribyrnong,-37.807,144.898,3011.0,195.0,88.50256410256411
Seddon,h,1001000.0,3011.0,256.0,,,Maribyrnong,-37.8086,144.8927,3011.0,195.0,88.50256410256411
Seddon,t,755000.0,3011.0,97.0,,,Maribyrnong,-37.8044,144.8941,3011.0,195.0,88.50256410256411
Seddon,h,875000.0,3011.0,193.0,154.0,2000.0,Maribyrnong,-37.8065,144.8866,3011.0,195.0,88.50256410256411
Seddon,h,822500.0,3011.0,228.0,111.0,1930.0,Maribyrnong,-37.8034,144.8855,3011.0,195.0,88.50256410256411
Seddon,h,990000.0,3011.0,306.0,,,Maribyrnong,-37.8037,144.8893,3011.0,195.0,88.50256410256411
Seddon,h,1080000.0,3011.0,234.0,111.0,1900.0,Maribyrnong,-37.8051,144.8858,3011.0,195.0,88.50256410256411
Seddon,h,1126000.0,3011.0,357.0,,,Maribyrnong,-37.8103,144.8962,3011.0,195.0,88.50256410256411
Seddon,h,1025000.0,3011.0,248.0,,,Maribyrnong,-37.8083,144.8896,3011.0,195.0,88.50256410256411
Seddon,h,1275000.0,3011.0,386.0,218.0,1890.0,Maribyrnong,-37.8078,144.8846,3011.0,195.0,88.50256410256411
Seddon,h,881000.0,3011.0,217.0,,,Maribyrnong,-37.8075,144.8909,3011.0,195.0,88.50256410256411
Seddon,h,955000.0,3011.0,148.0,72.0,1912.0,Maribyrnong,-37.8084,144.8907,3011.0,195.0,88.50256410256411
Seddon,h,1455000.0,3011.0,571.0,198.0,1920.0,Maribyrnong,-37.809,144.8865,3011.0,195.0,88.50256410256411
Seddon,u,215000.0,3011.0,0.0,,,Maribyrnong,-37.8087,144.8978,3011.0,195.0,88.50256410256411
Seddon,u,533000.0,3011.0,0.0,62.0,2012.0,Maribyrnong,-37.8042,144.892,3011.0,195.0,88.50256410256411
Seddon,h,1200000.0,3011.0,374.0,,,Maribyrnong,-37.8057,144.8882,3011.0,195.0,88.50256410256411
Seddon,h,970000.0,3011.0,149.0,127.0,1920.0,Maribyrnong,-37.8047,144.8948,3011.0,195.0,88.50256410256411
Seddon,u,355000.0,3011.0,0.0,71.0,1975.0,Maribyrnong,-37.8066,144.8971,3011.0,195.0,88.50256410256411
Seddon,h,1032000.0,3011.0,224.0,136.0,1900.0,Maribyrnong,-37.8067,144.8934,3011.0,195.0,88.50256410256411
Seddon,h,887000.0,3011.0,170.0,,,Maribyrnong,-37.8082,144.8928,3011.0,195.0,88.50256410256411
Seddon,h,965000.0,3011.0,283.0,,1940.0,Maribyrnong,-37.8064,144.8944,3011.0,195.0,88.50256410256411
Seddon,h,920000.0,3011.0,274.0,,,Maribyrnong,-37.8039,144.8929,3011.0,195.0,88.50256410256411
Seddon,h,1270000.0,3011.0,352.0,150.0,1890.0,Maribyrnong,-37.8059,144.8899,3011.0,195.0,88.50256410256411
Seddon,h,1310000.0,3011.0,229.0,,,Maribyrnong,-37.8032,144.8892,3011.0,195.0,88.50256410256411
Seddon,h,815000.0,3011.0,172.0,81.0,1900.0,Maribyrnong,-37.81,144.8896,3011.0,195.0,88.50256410256411
Seddon,h,701000.0,3011.0,164.0,,1910.0,Maribyrnong,-37.8078,144.8979,3011.0,195.0,88.50256410256411
South Melbourne,u,593000.0,3205.0,0.0,83.0,2012.0,Port Phillip,-37.8341,144.9713,3205.0,253.0,140.66403162055337
South Melbourne,h,1600000.0,3205.0,88.0,93.0,1890.0,Port Phillip,-37.8363,144.9628,3205.0,253.0,140.66403162055337
South Melbourne,h,920500.0,3205.0,114.0,,,Port Phillip,-37.8344,144.9686,3205.0,253.0,140.66403162055337
South Melbourne,h,1620000.0,3205.0,163.0,153.0,1890.0,Port Phillip,-37.8355,144.951,3205.0,253.0,140.66403162055337
South Melbourne,h,1002000.0,3205.0,84.0,,1912.0,Port Phillip,-37.8332,144.9548,3205.0,253.0,140.66403162055337
South Melbourne,h,1355000.0,3205.0,101.0,,,Port Phillip,-37.8359,144.9644,3205.0,253.0,140.66403162055337
South Melbourne,h,1270000.0,3205.0,149.0,104.0,1900.0,Port Phillip,-37.8374,144.9495,3205.0,253.0,140.66403162055337
South Melbourne,h,,3205.0,276.0,119.0,1900.0,Port Phillip,-37.838,144.9489,3205.0,253.0,140.66403162055337
South Melbourne,h,1405000.0,3205.0,181.0,117.0,1880.0,Port Phillip,-37.8365,144.9631,3205.0,253.0,140.66403162055337
South Melbourne,u,575000.0,3205.0,0.0,,2001.0,Port Phillip,-37.8311,144.9679,3205.0,253.0,140.66403162055337
South Melbourne,u,760500.0,3205.0,438.0,,,Port Phillip,-37.8353,144.96,3205.0,253.0,140.66403162055337
South Melbourne,h,,3205.0,190.0,232.0,1856.0,Port Phillip,-37.8377,144.9653,3205.0,253.0,140.66403162055337
South Melbourne,h,1150000.0,3205.0,113.0,,,Port Phillip,-37.8373,144.9493,3205.0,253.0,140.66403162055337
South Melbourne,h,1595000.0,3205.0,171.0,126.0,1890.0,Port Phillip,-37.8391,144.9501,3205.0,253.0,140.66403162055337
South Melbourne,u,595000.0,3205.0,0.0,76.0,2004.0,Port Phillip,-37.8369,144.968,3205.0,253.0,140.66403162055337
South Melbourne,u,490000.0,3205.0,0.0,56.0,2013.0,Port Phillip,-37.8341,144.9713,3205.0,253.0,140.66403162055337
South Melbourne,h,1250000.0,3205.0,224.0,113.0,1890.0,Port Phillip,-37.8329,144.9529,3205.0,253.0,140.66403162055337
South Melbourne,u,862000.0,3205.0,0.0,,2001.0,Port Phillip,-37.8311,144.9679,3205.0,253.0,140.66403162055337
South Melbourne,h,2180000.0,3205.0,200.0,153.0,1860.0,Port Phillip,-37.836,144.965,3205.0,253.0,140.66403162055337
South Melbourne,h,930000.0,3205.0,115.0,76.0,1900.0,Port Phillip,-37.8345,144.9685,3205.0,253.0,140.66403162055337
South Melbourne,u,600000.0,3205.0,0.0,,,Port Phillip,-37.834,144.9665,3205.0,253.0,140.66403162055337
South Melbourne,h,1200000.0,3205.0,113.0,120.0,1910.0,Port Phillip,-37.8346,144.9688,3205.0,253.0,140.66403162055337
South Melbourne,u,612000.0,3205.0,0.0,,,Port Phillip,-37.8346,144.9673,3205.0,253.0,140.66403162055337
South Melbourne,u,380000.0,3205.0,0.0,,1960.0,Port Phillip,-37.8342,144.9679,3205.0,253.0,140.66403162055337
South Melbourne,h,2000000.0,3205.0,161.0,141.0,1890.0,Port Phillip,-37.8383,144.9499,3205.0,253.0,140.66403162055337
South Melbourne,u,1500000.0,3205.0,0.0,,2004.0,Port Phillip,-37.8369,144.968,3205.0,253.0,140.66403162055337
South Melbourne,h,2000000.0,3205.0,141.0,150.0,1900.0,Port Phillip,-37.8389,144.9612,3205.0,253.0,140.66403162055337
South Melbourne,u,1050000.0,3205.0,0.0,122.0,2001.0,Port Phillip,-37.8372,144.9672,3205.0,253.0,140.66403162055337
South Melbourne,h,1100000.0,3205.0,185.0,,,Port Phillip,-37.8337,144.9507,3205.0,253.0,140.66403162055337
South Melbourne,h,1250000.0,3205.0,108.0,125.0,1890.0,Port Phillip,-37.8363,144.9509,3205.0,253.0,140.66403162055337
South Melbourne,h,1650000.0,3205.0,204.0,195.0,1890.0,Port Phillip,-37.8357,144.9531,3205.0,253.0,140.66403162055337
South Melbourne,h,770000.0,3205.0,,,,Port Phillip,-37.8346,144.9673,3205.0,253.0,140.66403162055337
